id_transaksi,id_user,timestamp,tipe_mutasi,deskripsi_mutasi,catatan_mutasi,mcc,nominal,sisa_saldo,kategori_besar_sistem,kategori_detail_sistem,label_anomali,gt_kategori_besar,gt_kategori_detail
TRX-35111,USR-027,2026-02-02 10:00:00,Debit,PDAM,-,4900,120897.61,1051477.45,Needs,Tagihan & Utilitas,0,Needs,Tagihan & Utilitas
TRX-36212,USR-028,2026-02-02 10:00:00,Debit,BENGKEL MOTOR,-,7538,97124.88,1730367.38,Needs,Transportasi,0,Needs,Transportasi
TRX-35079,USR-030,2026-02-02 10:00:00,Debit,TIX.ID / KONSER,-,7832,196308.5,2106579.72,Wants,Hiburan & Langganan,0,Wants,Hiburan & Langganan
TRX-35083,USR-030,2026-02-02 10:00:00,Debit,AKSESORIS HP ONLINE,-,5311,22644.53,1677916.62,Wants,Belanja Online & Fashion,0,Wants,Belanja Online & Fashion
TRX-34901,USR-032,2026-02-02 10:00:00,Debit,E-READER/WEBTOON,-,5734,29130.09,75780.55,Wants,Produktivitas & Digital,0,Wants,Produktivitas & Digital
TRX-34376,USR-034,2026-02-02 10:00:00,Debit,TRF KE RINI YOLANDA,beli baju,4829,36416.05,746911.24,Transfer,Transfer P2P,0,Wants,Belanja Online & Fashion
TRX-34378,USR-034,2026-02-02 10:00:00,Debit,"TRF KE PUTI PADMA RAMADAN, S.SOS",uang kos,4829,46904.47,71347.29,Transfer,Transfer P2P,0,Needs,Tagihan & Utilitas
TRX-35552,USR-039,2026-02-02 10:00:00,Debit,AKSESORIS HP ONLINE,-,5311,23364.47,306498.62,Wants,Belanja Online & Fashion,0,Wants,Belanja Online & Fashion
TRX-34503,USR-047,2026-02-02 10:00:00,Debit,TRF KE KAMIDIN YUNIAR,patungan spotify,4829,73309.58,1522303.91,Transfer,Transfer P2P,0,Wants,Hiburan & Langganan
TRX-34432,USR-056,2026-02-02 10:00:00,Debit,GYU-KAKU AYCE,-,5812,356896.36,90734.7,Wants,F&B dan Nongkrong,0,Wants,F&B dan Nongkrong
TRX-34936,USR-058,2026-02-02 10:00:00,Debit,"TRF KE AJIMAN WIJAYANTI, S.PD",jajan gofood,4829,67215.85,1150934.9,Transfer,Transfer P2P,0,Wants,F&B dan Nongkrong
TRX-36307,USR-065,2026-02-02 10:00:00,Debit,SOCIOLLA,-,5977,198956.44,1916154.02,Wants,Belanja Online & Fashion,0,Wants,Belanja Online & Fashion
TRX-34713,USR-076,2026-02-02 10:00:00,Debit,ICLOUD/GOOGLE ONE,-,5734,45000.0,2539805.16,Needs,Tagihan & Utilitas,0,Needs,Tagihan & Utilitas
TRX-35542,USR-082,2026-02-02 10:00:00,Debit,INDOMARET,-,5411,79555.75,1907230.92,Needs,Groceries & Kebutuhan Pokok,0,Needs,Groceries & Kebutuhan Pokok
TRX-34600,USR-083,2026-02-02 10:00:00,Debit,E-TOLL FLAZZ,-,4784,134524.5,626592.27,Needs,Transportasi,0,Needs,Transportasi
TRX-35978,USR-086,2026-02-02 10:00:00,Debit,TEH TARIK PINGGIR JALAN,-,5814,15200.72,1121131.38,Wants,F&B dan Nongkrong,0,Wants,F&B dan Nongkrong
TRX-36874,USR-088,2026-02-02 10:00:00,Debit,ICLOUD/GOOGLE ONE,-,5734,51164.0,317022.27,Needs,Tagihan & Utilitas,0,Needs,Tagihan & Utilitas
TRX-35448,USR-090,2026-02-02 10:00:00,Debit,WATSONS/GUARDIAN,-,5977,95746.21,1832950.25,Needs,Groceries & Kebutuhan Pokok,0,Needs,Groceries & Kebutuhan Pokok
TRX-36857,USR-100,2026-02-02 10:00:00,Debit,TABUNGAN EMAS PEGADAIAN,-,6012,232769.49,317092.34,Transfer,Investasi & Finansial,0,Transfer,Investasi & Finansial
TRX-36957,USR-103,2026-02-02 10:00:00,Debit,SHELL INDONESIA,-,5541,256041.75,843960.05,Needs,Transportasi,0,Needs,Transportasi
TRX-34185,USR-105,2026-02-02 10:00:00,Debit,ZARA INDONESIA,-,5651,498247.0,162190.46,Wants,Belanja Online & Fashion,0,Wants,Belanja Online & Fashion
TRX-36497,USR-106,2026-02-02 10:00:00,Debit,BENGKEL MOTOR,-,7538,49524.56,2118254.09,Needs,Transportasi,0,Needs,Transportasi
TRX-36925,USR-107,2026-02-02 10:00:00,Debit,ASURANSI JIWA,-,6300,531239.53,1114903.85,Needs,Kesehatan & Perawatan Diri,0,Needs,Kesehatan & Perawatan Diri
TRX-35945,USR-108,2026-02-02 10:00:00,Debit,WATSONS/GUARDIAN,-,5977,13987.19,596059.16,Needs,Groceries & Kebutuhan Pokok,0,Needs,Groceries & Kebutuhan Pokok
TRX-35005,USR-117,2026-02-02 10:00:00,Debit,NOTION,-,5734,70000.0,1860155.71,Wants,Produktivitas & Digital,0,Wants,Produktivitas & Digital
TRX-36900,USR-122,2026-02-02 10:00:00,Debit,FOTOKOPI & PRINT,-,5111,7670.32,599549.15,Needs,Groceries & Kebutuhan Pokok,0,Needs,Groceries & Kebutuhan Pokok
TRX-34192,USR-125,2026-02-02 10:00:00,Debit,INDOMARET,-,5411,53090.59,113592.01,Needs,Groceries & Kebutuhan Pokok,0,Needs,Groceries & Kebutuhan Pokok
TRX-36827,USR-131,2026-02-02 10:00:00,Debit,WARTEG,-,5812,28873.65,301255.08,Wants,F&B dan Nongkrong,0,Wants,F&B dan Nongkrong
TRX-34765,USR-133,2026-02-02 10:00:00,Debit,SPOTIFY,-,4899,54900.0,1224690.32,Wants,Hiburan & Langganan,0,Wants,Hiburan & Langganan
TRX-36664,USR-135,2026-02-02 10:00:00,Debit,PAKET DATA,-,4814,19409.47,608407.93,Needs,Tagihan & Utilitas,0,Needs,Tagihan & Utilitas
TRX-35401,USR-140,2026-02-02 10:00:00,Debit,FOTOKOPI & PRINT,-,5111,373.04,1208364.59,Needs,Groceries & Kebutuhan Pokok,0,Needs,Groceries & Kebutuhan Pokok
TRX-35403,USR-140,2026-02-02 10:00:00,Debit,GYU-KAKU AYCE,-,5812,413252.69,710311.92,Wants,F&B dan Nongkrong,0,Wants,F&B dan Nongkrong
TRX-34933,USR-141,2026-02-02 10:00:00,Debit,PDAM,-,4900,118646.99,52922.43,Needs,Tagihan & Utilitas,0,Needs,Tagihan & Utilitas
TRX-35206,USR-142,2026-02-02 10:00:00,Debit,STICKER TELEGRAM/WA,-,5734,10000.0,59739.86,Wants,Belanja Online & Fashion,0,Wants,Belanja Online & Fashion
TRX-36014,USR-143,2026-02-02 10:00:00,Debit,NOTION,-,5734,76085.0,1039040.12,Wants,Produktivitas & Digital,0,Wants,Produktivitas & Digital
TRX-36016,USR-143,2026-02-02 10:00:00,Debit,CANVA PRO,-,5734,50000.0,926468.82,Wants,Produktivitas & Digital,0,Wants,Produktivitas & Digital
TRX-35288,USR-153,2026-02-02 10:00:00,Debit,KOPI KENANGAN,-,5814,31545.85,1071665.07,Wants,F&B dan Nongkrong,0,Wants,F&B dan Nongkrong
TRX-34859,USR-154,2026-02-02 10:00:00,Debit,FITHUB/GYM,-,7997,291457.66,471550.72,Needs,Kesehatan & Perawatan Diri,0,Needs,Kesehatan & Perawatan Diri
TRX-34590,USR-155,2026-02-02 10:00:00,Debit,SUPERINDO,-,5411,395207.76,779414.98,Needs,Groceries & Kebutuhan Pokok,0,Needs,Groceries & Kebutuhan Pokok
TRX-35992,USR-160,2026-02-02 10:00:00,Debit,LAUNDRY KILOAN,-,7210,31992.96,1369021.52,Needs,Tagihan & Utilitas,0,Needs,Tagihan & Utilitas
TRX-35305,USR-164,2026-02-02 10:00:00,Debit,INDIHOME,-,4900,336400.88,1474060.07,Needs,Tagihan & Utilitas,0,Needs,Tagihan & Utilitas
TRX-35228,USR-169,2026-02-02 10:00:00,Debit,SOCIOLLA,-,5977,217438.88,137988.88,Wants,Belanja Online & Fashion,0,Wants,Belanja Online & Fashion
TRX-36732,USR-170,2026-02-02 10:00:00,Debit,YOUTUBE PREMIUM,-,4899,59000.0,105599.16,Wants,Hiburan & Langganan,0,Wants,Hiburan & Langganan
TRX-36734,USR-170,2026-02-02 10:00:00,Debit,TRF KE R. SAMIAH FIRGANTORO,beli baju,4829,15302.78,80296.38,Transfer,Transfer P2P,0,Wants,Belanja Online & Fashion
TRX-34839,USR-177,2026-02-02 10:00:00,Debit,WATSONS/GUARDIAN,-,5977,151026.28,1041700.21,Needs,Groceries & Kebutuhan Pokok,0,Needs,Groceries & Kebutuhan Pokok
TRX-34425,USR-194,2026-02-02 10:00:00,Debit,SHOPEE,-,5311,69290.68,1774071.31,Wants,Belanja Online & Fashion,0,Wants,Belanja Online & Fashion
TRX-34209,USR-195,2026-02-02 10:00:00,Debit,KLINIK PRATAMA,-,8099,126832.48,1864085.51,Needs,Kesehatan & Perawatan Diri,0,Needs,Kesehatan & Perawatan Diri
TRX-34216,USR-195,2026-02-02 10:00:00,Debit,YOUTUBE PREMIUM,-,4899,60083.0,1253513.03,Wants,Hiburan & Langganan,0,Wants,Hiburan & Langganan
TRX-34218,USR-195,2026-02-02 10:00:00,Debit,FOTO STOCK ONLINE,-,5734,14187.87,1229106.67,Wants,Produktivitas & Digital,0,Wants,Produktivitas & Digital
TRX-35307,USR-200,2026-02-02 10:00:00,Debit,INDIHOME,-,4900,349465.35,64925.96,Needs,Tagihan & Utilitas,0,Needs,Tagihan & Utilitas
TRX-36205,USR-201,2026-02-02 10:00:00,Debit,E-TOLL FLAZZ,-,4784,116592.29,4637089.57,Needs,Transportasi,0,Needs,Transportasi
TRX-36444,USR-202,2026-02-02 10:00:00,Debit,SPOTIFY,-,4899,56655.0,2764692.36,Wants,Hiburan & Langganan,0,Wants,Hiburan & Langganan
TRX-36448,USR-202,2026-02-02 10:00:00,Debit,FOTO STOCK ONLINE,-,5734,14678.94,2558521.62,Wants,Produktivitas & Digital,0,Wants,Produktivitas & Digital
TRX-34886,USR-204,2026-02-02 10:00:00,Debit,KOPI KENANGAN,-,5814,24948.73,1679380.35,Wants,F&B dan Nongkrong,0,Wants,F&B dan Nongkrong
TRX-34452,USR-205,2026-02-02 10:00:00,Debit,BPJS KESEHATAN,-,8099,150000.0,4268681.48,Needs,Kesehatan & Perawatan Diri,0,Needs,Kesehatan & Perawatan Diri
TRX-35219,USR-211,2026-02-02 10:00:00,Debit,WARTEG,-,5812,17077.44,4118942.08,Wants,F&B dan Nongkrong,0,Wants,F&B dan Nongkrong
TRX-36165,USR-216,2026-02-02 10:00:00,Debit,TIMEZONE,-,7999,207833.4,656136.27,Wants,Hiburan & Langganan,0,Wants,Hiburan & Langganan
TRX-36332,USR-217,2026-02-02 10:00:00,Debit,APOTEK KIMIA FARMA,-,5912,27501.33,3543617.46,Needs,Kesehatan & Perawatan Diri,0,Needs,Kesehatan & Perawatan Diri
TRX-35742,USR-220,2026-02-02 10:00:00,Debit,HALODOC/ALODOKTER,-,8099,226747.55,2812528.47,Needs,Kesehatan & Perawatan Diri,1,Needs,Kesehatan & Perawatan Diri
TRX-36039,USR-222,2026-02-02 10:00:00,Debit,KLINIK PRATAMA,-,8099,122684.2,3296240.44,Needs,Kesehatan & Perawatan Diri,0,Needs,Kesehatan & Perawatan Diri
TRX-35376,USR-226,2026-02-02 10:00:00,Debit,BPJS KESEHATAN,-,8099,150000.0,2893373.57,Needs,Kesehatan & Perawatan Diri,0,Needs,Kesehatan & Perawatan Diri
TRX-35379,USR-226,2026-02-02 10:00:00,Debit,NOTION,-,5734,74036.0,1402344.5,Wants,Produktivitas & Digital,0,Wants,Produktivitas & Digital
TRX-36138,USR-227,2026-02-02 10:00:00,Debit,CANVA PRO,-,5734,51467.0,578936.69,Wants,Produktivitas & Digital,0,Wants,Produktivitas & Digital
TRX-34864,USR-232,2026-02-02 10:00:00,Debit,CICILAN MOBIL,-,6012,3152983.25,716735.72,Needs,Transportasi,0,Needs,Transportasi
TRX-34865,USR-232,2026-02-02 10:00:00,Debit,SOCIOLLA,-,5977,259327.96,457407.76,Wants,Belanja Online & Fashion,0,Wants,Belanja Online & Fashion
TRX-35888,USR-233,2026-02-02 10:00:00,Debit,SPOTIFY,-,4899,54900.0,3026305.09,Wants,Hiburan & Langganan,0,Wants,Hiburan & Langganan
TRX-36745,USR-236,2026-02-02 10:00:00,Debit,INDOMARET,-,5411,68920.65,5383917.93,Needs,Groceries & Kebutuhan Pokok,0,Needs,Groceries & Kebutuhan Pokok
TRX-34804,USR-238,2026-02-02 10:00:00,Debit,STICKER TELEGRAM/WA,-,5734,10000.0,1685277.08,Wants,Belanja Online & Fashion,0,Wants,Belanja Online & Fashion
TRX-34508,USR-239,2026-02-02 10:00:00,Debit,WATSONS/GUARDIAN,-,5977,198916.07,316182.45,Needs,Groceries & Kebutuhan Pokok,0,Needs,Groceries & Kebutuhan Pokok
TRX-34511,USR-239,2026-02-02 10:00:00,Debit,THRIFT SHOP IG/TIKTOK,-,5651,64475.22,95579.09,Wants,Belanja Online & Fashion,0,Wants,Belanja Online & Fashion
TRX-34514,USR-239,2026-02-02 10:00:00,Debit,NASI KUNING BU NUNUNG,-,5812,13467.67,45823.72,Wants,F&B dan Nongkrong,0,Wants,F&B dan Nongkrong
TRX-35647,USR-240,2026-02-02 10:00:00,Debit,YOUTUBE PREMIUM,-,4899,59000.0,524255.91,Wants,Hiburan & Langganan,0,Wants,Hiburan & Langganan
TRX-36043,USR-241,2026-02-02 10:00:00,Debit,GRAB INDONESIA,-,4121,35843.46,4645213.6,Needs,Transportasi,0,Needs,Transportasi
TRX-35979,USR-243,2026-02-02 10:00:00,Debit,BENGKEL MOTOR,-,7538,150199.79,4230546.71,Needs,Transportasi,0,Needs,Transportasi
TRX-35270,USR-249,2026-02-02 10:00:00,Debit,LAUNDRY KILOAN,-,7210,38520.74,799384.05,Needs,Tagihan & Utilitas,0,Needs,Tagihan & Utilitas
TRX-34723,USR-250,2026-02-02 10:00:00,Debit,INDOMARET,-,5411,79994.17,3942436.46,Needs,Groceries & Kebutuhan Pokok,0,Needs,Groceries & Kebutuhan Pokok
TRX-34724,USR-250,2026-02-02 10:00:00,Debit,GALON & GAS,-,5499,28335.36,3914101.1,Needs,Groceries & Kebutuhan Pokok,0,Needs,Groceries & Kebutuhan Pokok
TRX-35345,USR-251,2026-02-02 10:00:00,Debit,PARKIR,-,4121,9986.2,5252399.29,Needs,Transportasi,0,Needs,Transportasi
TRX-35348,USR-251,2026-02-02 10:00:00,Debit,WARTEG,-,5812,13432.59,4882761.66,Wants,F&B dan Nongkrong,0,Wants,F&B dan Nongkrong
TRX-36113,USR-255,2026-02-02 10:00:00,Debit,WATSONS/GUARDIAN,-,5977,137707.56,3596561.92,Needs,Groceries & Kebutuhan Pokok,0,Needs,Groceries & Kebutuhan Pokok
TRX-34991,USR-262,2026-02-02 10:00:00,Debit,NASI KUNING BU NUNUNG,-,5812,10397.89,4352581.33,Wants,F&B dan Nongkrong,0,Wants,F&B dan Nongkrong
TRX-36560,USR-264,2026-02-02 10:00:00,Debit,STEAM/VALORANT,-,7999,215390.04,2395252.94,Wants,Hiburan & Langganan,0,Wants,Hiburan & Langganan
TRX-34947,USR-266,2026-02-02 10:00:00,Debit,KOPI KENANGAN,-,5814,26805.16,2121885.56,Wants,F&B dan Nongkrong,0,Wants,F&B dan Nongkrong
TRX-34558,USR-269,2026-02-02 10:00:00,Debit,CGV CINEMAS,-,7832,38698.05,2178192.91,Wants,Hiburan & Langganan,0,Wants,Hiburan & Langganan
TRX-36436,USR-270,2026-02-02 10:00:00,Debit,RUMAH MAKAN PADANG,-,5812,32050.97,1167055.32,Wants,F&B dan Nongkrong,0,Wants,F&B dan Nongkrong
TRX-36765,USR-277,2026-02-02 10:00:00,Debit,STEAM/VALORANT,-,7999,147091.04,2053668.55,Wants,Hiburan & Langganan,0,Wants,Hiburan & Langganan
TRX-36771,USR-277,2026-02-02 10:00:00,Debit,SPOTIFY,-,4899,54900.0,1217890.08,Wants,Hiburan & Langganan,0,Wants,Hiburan & Langganan
TRX-34542,USR-278,2026-02-02 10:00:00,Debit,INDOMARET,-,5411,51448.54,5055502.23,Needs,Groceries & Kebutuhan Pokok,0,Needs,Groceries & Kebutuhan Pokok
TRX-34543,USR-278,2026-02-02 10:00:00,Debit,ALFAMART,-,5411,87562.78,4967939.45,Needs,Groceries & Kebutuhan Pokok,0,Needs,Groceries & Kebutuhan Pokok
TRX-36108,USR-283,2026-02-02 10:00:00,Debit,ALFAMART,-,5411,71896.5,4599879.99,Needs,Groceries & Kebutuhan Pokok,0,Needs,Groceries & Kebutuhan Pokok
TRX-36109,USR-283,2026-02-02 10:00:00,Debit,GALON & GAS,-,5499,36847.82,4563032.17,Needs,Groceries & Kebutuhan Pokok,0,Needs,Groceries & Kebutuhan Pokok
TRX-35971,USR-284,2026-02-02 10:00:00,Debit,INDOMARET,-,5411,72456.71,4728893.24,Needs,Groceries & Kebutuhan Pokok,0,Needs,Groceries & Kebutuhan Pokok
TRX-35430,USR-287,2026-02-02 10:00:00,Debit,STICKER TELEGRAM/WA,-,5734,10000.0,2578484.83,Wants,Belanja Online & Fashion,0,Wants,Belanja Online & Fashion
TRX-35789,USR-292,2026-02-02 10:00:00,Debit,BIAYA KOSAN BULANAN,-,6513,834515.75,3426370.36,Needs,Tagihan & Utilitas,0,Needs,Tagihan & Utilitas
TRX-35694,USR-299,2026-02-02 10:00:00,Debit,INDIHOME,-,4900,334643.79,2090596.78,Needs,Tagihan & Utilitas,0,Needs,Tagihan & Utilitas
TRX-35701,USR-299,2026-02-02 10:00:00,Debit,ES TEH KAMPUS,-,5814,5691.66,1608045.27,Wants,F&B dan Nongkrong,0,Wants,F&B dan Nongkrong
TRX-35360,USR-300,2026-02-02 10:00:00,Debit,INDOMARET,-,5411,59264.61,4739096.43,Needs,Groceries & Kebutuhan Pokok,0,Needs,Groceries & Kebutuhan Pokok
TRX-35362,USR-300,2026-02-02 10:00:00,Debit,PAKET DATA,-,4814,61640.62,4666567.07,Needs,Tagihan & Utilitas,0,Needs,Tagihan & Utilitas
TRX-35718,USR-303,2026-02-02 10:00:00,Debit,ALFAMART,-,5411,74923.1,2385724.18,Needs,Groceries & Kebutuhan Pokok,0,Needs,Groceries & Kebutuhan Pokok
TRX-36404,USR-304,2026-02-02 10:00:00,Debit,JAJANAN GEROBAK,-,5814,8384.35,2105875.0,Wants,F&B dan Nongkrong,0,Wants,F&B dan Nongkrong
TRX-36405,USR-304,2026-02-02 10:00:00,Debit,STICKER TELEGRAM/WA,-,5734,13374.0,2092501.0,Wants,Belanja Online & Fashion,0,Wants,Belanja Online & Fashion
TRX-35817,USR-308,2026-02-02 10:00:00,Debit,AKSESORIS HP ONLINE,-,5311,47674.16,4958959.04,Wants,Belanja Online & Fashion,0,Wants,Belanja Online & Fashion
TRX-36485,USR-310,2026-02-02 10:00:00,Debit,BPJS KESEHATAN,-,8099,150000.0,483711.88,Needs,Kesehatan & Perawatan Diri,0,Needs,Kesehatan & Perawatan Diri
TRX-35863,USR-312,2026-02-02 10:00:00,Debit,E-READER/WEBTOON,-,5734,32757.89,1682085.6,Wants,Produktivitas & Digital,0,Wants,Produktivitas & Digital
TRX-36633,USR-316,2026-02-02 10:00:00,Debit,FOTO STOCK ONLINE,-,5734,8276.02,1903962.35,Wants,Produktivitas & Digital,0,Wants,Produktivitas & Digital
TRX-34548,USR-318,2026-02-02 10:00:00,Debit,ASURANSI JIWA,-,6300,293609.05,4861242.82,Needs,Kesehatan & Perawatan Diri,0,Needs,Kesehatan & Perawatan Diri
TRX-36677,USR-320,2026-02-02 10:00:00,Debit,UKT KAMPUS,-,8220,4932385.8,399081.46,Needs,Tagihan & Utilitas,0,Needs,Tagihan & Utilitas
TRX-36680,USR-320,2026-02-02 10:00:00,Debit,BPJS KESEHATAN,-,8099,155303.0,176759.9,Needs,Kesehatan & Perawatan Diri,0,Needs,Kesehatan & Perawatan Diri
TRX-34850,USR-321,2026-02-02 10:00:00,Debit,NOTION,-,5734,70000.0,1736985.75,Wants,Produktivitas & Digital,0,Wants,Produktivitas & Digital
TRX-34853,USR-321,2026-02-02 10:00:00,Debit,NOTION,-,5734,70000.0,1564107.33,Wants,Produktivitas & Digital,0,Wants,Produktivitas & Digital
TRX-34855,USR-321,2026-02-02 10:00:00,Debit,NASI KUNING BU NUNUNG,-,5812,21185.92,1506167.01,Wants,F&B dan Nongkrong,0,Wants,F&B dan Nongkrong
TRX-34856,USR-321,2026-02-02 10:00:00,Debit,TABUNGAN EMAS PEGADAIAN,-,6012,232580.41,1273586.6,Transfer,Investasi & Finansial,0,Transfer,Investasi & Finansial
TRX-36289,USR-327,2026-02-02 10:00:00,Debit,TOKOCRYPTO,-,6211,288035.93,1569357.69,Transfer,Investasi & Finansial,0,Transfer,Investasi & Finansial
TRX-36197,USR-328,2026-02-02 10:00:00,Debit,PARKIR,-,4121,4847.49,2984602.68,Needs,Transportasi,0,Needs,Transportasi
TRX-34893,USR-330,2026-02-02 10:00:00,Debit,KMT KRL COMMUTER,-,4111,29421.75,2886860.79,Needs,Transportasi,0,Needs,Transportasi
TRX-34763,USR-332,2026-02-02 10:00:00,Debit,FOTO STOCK ONLINE,-,5734,13194.04,2815701.63,Wants,Produktivitas & Digital,0,Wants,Produktivitas & Digital
TRX-34313,USR-335,2026-02-02 10:00:00,Debit,STEAM/VALORANT,-,7999,180126.15,3462815.56,Wants,Hiburan & Langganan,0,Wants,Hiburan & Langganan
TRX-34779,USR-336,2026-02-02 10:00:00,Debit,SUSHI TEI,-,5812,279948.2,4400998.8,Wants,F&B dan Nongkrong,0,Wants,F&B dan Nongkrong
TRX-35492,USR-339,2026-02-02 10:00:00,Debit,E-READER/WEBTOON,-,5734,32994.63,3337631.06,Wants,Produktivitas & Digital,0,Wants,Produktivitas & Digital
TRX-35801,USR-341,2026-02-02 10:00:00,Debit,WATSONS/GUARDIAN,-,5977,84620.25,5303997.05,Needs,Groceries & Kebutuhan Pokok,0,Needs,Groceries & Kebutuhan Pokok
TRX-35802,USR-341,2026-02-02 10:00:00,Debit,INDOMARET,-,5411,75605.65,5228391.4,Needs,Groceries & Kebutuhan Pokok,0,Needs,Groceries & Kebutuhan Pokok
TRX-34534,USR-342,2026-02-02 10:00:00,Debit,FOTO STOCK ONLINE,-,5734,20894.17,2296466.63,Wants,Produktivitas & Digital,0,Wants,Produktivitas & Digital
TRX-36942,USR-349,2026-02-02 10:00:00,Debit,RUMAH MAKAN PADANG,-,5812,29420.57,3307342.32,Wants,F&B dan Nongkrong,0,Wants,F&B dan Nongkrong
TRX-36945,USR-349,2026-02-02 10:00:00,Debit,CANVA PRO,-,5734,50000.0,2934828.24,Wants,Produktivitas & Digital,0,Wants,Produktivitas & Digital
TRX-36422,USR-351,2026-02-02 10:00:00,Debit,OVO/DANA/GOPAY,-,6540,66408.52,516968.22,Transfer,Transfer P2P,0,Transfer,Transfer P2P
TRX-34528,USR-353,2026-02-02 10:00:00,Debit,NOTION,-,5734,70000.0,2107008.14,Wants,Produktivitas & Digital,0,Wants,Produktivitas & Digital
TRX-35370,USR-355,2026-02-02 10:00:00,Debit,KLINIK PRATAMA,-,8099,127398.88,4793484.84,Needs,Kesehatan & Perawatan Diri,0,Needs,Kesehatan & Perawatan Diri
TRX-35029,USR-358,2026-02-02 10:00:00,Debit,STARBUCKS,-,5814,61450.47,4512809.68,Wants,F&B dan Nongkrong,0,Wants,F&B dan Nongkrong
TRX-35340,USR-359,2026-02-02 10:00:00,Debit,SPOTIFY,-,4899,56628.0,1691317.71,Wants,Hiburan & Langganan,0,Wants,Hiburan & Langganan
TRX-36845,USR-360,2026-02-02 10:00:00,Debit,FOTO STOCK ONLINE,-,5734,11048.04,519747.8,Wants,Produktivitas & Digital,0,Wants,Produktivitas & Digital
TRX-36695,USR-364,2026-02-02 10:00:00,Debit,STEAM/VALORANT,-,7999,238290.87,448869.25,Wants,Hiburan & Langganan,0,Wants,Hiburan & Langganan
TRX-36591,USR-367,2026-02-02 10:00:00,Debit,EMAS DIGITAL INDOGOLD,-,6012,169835.91,79417.89,Transfer,Investasi & Finansial,0,Transfer,Investasi & Finansial
TRX-35635,USR-369,2026-02-02 10:00:00,Debit,FITHUB/GYM,-,7997,264389.65,4231139.32,Needs,Kesehatan & Perawatan Diri,0,Needs,Kesehatan & Perawatan Diri
TRX-35179,USR-370,2026-02-02 10:00:00,Debit,E-READER/WEBTOON,-,5734,33557.88,5637646.66,Wants,Produktivitas & Digital,0,Wants,Produktivitas & Digital
TRX-36871,USR-373,2026-02-02 10:00:00,Debit,OVO/DANA/GOPAY,-,6540,131262.67,1306935.98,Transfer,Transfer P2P,0,Transfer,Transfer P2P
TRX-35247,USR-376,2026-02-02 10:00:00,Debit,TIMEZONE,-,7999,100637.37,1734389.94,Wants,Hiburan & Langganan,0,Wants,Hiburan & Langganan
TRX-35774,USR-377,2026-02-02 10:00:00,Debit,PAKET DATA,-,4814,75076.31,3708927.25,Needs,Tagihan & Utilitas,0,Needs,Tagihan & Utilitas
TRX-35777,USR-377,2026-02-02 10:00:00,Debit,NOTION,-,5734,70000.0,1991109.36,Wants,Produktivitas & Digital,0,Wants,Produktivitas & Digital
TRX-35785,USR-377,2026-02-02 10:00:00,Debit,TRF KE HARIMURTI YOLANDA,uang kos,4829,70178.95,1224311.18,Transfer,Transfer P2P,0,Needs,Tagihan & Utilitas
TRX-36317,USR-380,2026-02-02 10:00:00,Debit,PDAM,-,4900,141948.37,3445530.07,Needs,Tagihan & Utilitas,0,Needs,Tagihan & Utilitas
TRX-35386,USR-383,2026-02-02 10:00:00,Debit,MIE GACOAN,-,5814,20524.04,332570.23,Wants,F&B dan Nongkrong,0,Wants,F&B dan Nongkrong
TRX-36648,USR-388,2026-02-02 10:00:00,Debit,STEAM/VALORANT,-,7999,104054.15,558826.3,Wants,Hiburan & Langganan,0,Wants,Hiburan & Langganan
TRX-34517,USR-392,2026-02-02 10:00:00,Debit,E-TOLL FLAZZ,-,4784,84140.27,1049010.62,Needs,Transportasi,0,Needs,Transportasi
TRX-34518,USR-392,2026-02-02 10:00:00,Debit,SHOPEE,-,5311,198338.91,850671.71,Wants,Belanja Online & Fashion,0,Wants,Belanja Online & Fashion
TRX-35503,USR-394,2026-02-02 10:00:00,Debit,INDOMARET,-,5411,21384.72,4235686.66,Needs,Groceries & Kebutuhan Pokok,0,Needs,Groceries & Kebutuhan Pokok
TRX-35710,USR-396,2026-02-02 10:00:00,Debit,MIE GACOAN,-,5814,9792.57,2879568.65,Wants,F&B dan Nongkrong,0,Wants,F&B dan Nongkrong
TRX-36474,USR-402,2026-02-02 10:00:00,Debit,CGV CINEMAS,-,7832,78145.46,17023885.92,Wants,Hiburan & Langganan,0,Wants,Hiburan & Langganan
TRX-35678,USR-408,2026-02-02 10:00:00,Debit,REKSADANA BAREKSA,-,6211,193378.9,5988658.28,Transfer,Investasi & Finansial,0,Transfer,Investasi & Finansial
TRX-34251,USR-409,2026-02-02 10:00:00,Debit,FOTO STOCK ONLINE,-,5734,7039.12,17158638.6,Wants,Produktivitas & Digital,0,Wants,Produktivitas & Digital
TRX-34254,USR-409,2026-02-02 10:00:00,Debit,TIX.ID / KONSER,-,7832,123478.42,16846416.08,Wants,Hiburan & Langganan,0,Wants,Hiburan & Langganan
TRX-35934,USR-412,2026-02-02 10:00:00,Debit,PARKIR,-,4121,8009.56,9292303.27,Needs,Transportasi,0,Needs,Transportasi
TRX-34640,USR-415,2026-02-02 10:00:00,Debit,REKSADANA BAREKSA,-,6211,184800.85,9496194.15,Transfer,Investasi & Finansial,0,Transfer,Investasi & Finansial
TRX-35604,USR-417,2026-02-02 10:00:00,Debit,OVO/DANA/GOPAY,-,6540,821978.81,12161765.4,Transfer,Transfer P2P,1,Transfer,Transfer P2P
